,Filename,firing rate,ifr_mean,ifr_skew,ifr_kurtosis,ifr_fano_factor,ISI_mean,ISI_skew,ISI_kurtosis,ISI_cv,num_bursts,mean_surprise,burst_index,mean_burst_duration,var_burst_duration,mean_interburst_duration,var_interburst_duration,max_peak_freq,delta_band,theta_band,alpha_band,beta_band,gamma_band
177,neuron_133.smr,60.52111575754791,60.38990825688074,1.297058582220995,4.815854292547692,22.887721822876195,0.016314437689969603,5.8622752071556405,55.15254081372018,1.1513814589022728,155,21.716417084490306,1.4831306990881894,0.011307741935483905,5.801746514047964e-06,0.12232727272727269,0.0671333888665879,2.9696969696969697,1,1,0,0,0
178,neuron_319.smr,112.25603666514412,111.65745856353591,-0.053654783763335254,-0.286987467078748,5.339077804598675,0.008899595660749503,2.4899003963485606,10.02885441009602,0.5583803325352297,5,43.37969941979436,1.1994064232815533,0.008161999999999933,3.841600000001434e-08,1.2405049999999997,0.502259752225,2.9696969696969697,1,1,0,0,0
179,neuron_325.smr,19.98964774533983,19.80263157894737,-0.37403164094766667,2.38840397770569,1.2272687532785453,0.04990533333333333,0.7147804766377966,1.6232727006233585,0.23767697115632394,0,,1.0112529550827376,,,,,20.424242424242422,1,0,0,1,0
180,neuron_331.smr,122.26876050476729,121.8809980806142,-0.007396769138156021,0.29610453521346436,9.42293892725981,0.008179043423536815,3.1217743684369896,20.858017480414183,0.6033334710755821,54,47.616852718003,1.2028005034612717,0.0070092592592594155,2.608401920438195e-07,0.4512037735849055,0.47608929998575994,2.9696969696969697,1,1,0,0,0
181,neuron_292.smr,24.22304339114633,24.154228855721392,0.6902048792926656,0.11940242876687224,12.890055387327012,0.04100470103092783,3.7637420456505803,23.539911504526383,1.1013253331783506,52,7.145399208651188,1.5662605435801253,0.02592826923076915,4.396624123520613e-05,0.34290392156862753,0.31749898917677816,2.9696969696969697,1,1,0,0,0
182,neuron_286.smr,29.9923239984343,29.92753623188406,0.7935632935914145,1.0035366085120128,6.0288802330069835,0.033064635922330096,1.5562933927238387,3.8814646009762406,0.6521178831440473,20,9.372621705367173,1.1591458693191556,0.021892500000000092,1.6514408749998338e-05,0.47886263157894726,0.46685564477728536,2.9696969696969697,1,1,0,0,0
183,neuron_279.smr,19.95835960428016,19.93527508090615,0.05839875824920313,-0.06370367773785546,4.512776867145799,0.0498057980456026,2.013037772358429,8.64546218367361,0.7363681524741025,18,5.5455821642836,1.04942684461866,0.02973444444444447,3.068954691358286e-05,0.8240399999999999,1.0884370639882353,2.484848484848485,1,1,1,0,0
184,neuron_251.smr,24.383841087913606,24.300518134715027,0.599771145170819,-0.6503054053834418,20.752786769336144,0.04105014925373134,4.291060500713771,21.37464699685029,1.752307565881343,103,7.20661252449414,2.2297745384969465,0.02721165048543695,3.535411475162631e-05,0.16065411764705875,0.06333061723010376,2.484848484848485,1,1,0,0,0
185,neuron_245.smr,19.48122718108005,19.45578231292517,1.457906266771463,3.068794026215219,21.173588316445457,0.050527017543859645,5.014446184814708,33.840756973274196,1.7445117365384877,60,5.3698917830714485,2.3610755861616806,0.02485333333333338,7.551582222222311e-05,0.20629661016949147,0.14573356575122084,2.484848484848485,1,1,0,0,0
186,neuron_090.smr,54.719114954378306,54.42307692307692,0.19082102896955544,-0.7400255134356559,18.757135091057354,0.018296901408450705,6.0432559944704,54.67695979738661,1.3520192563087323,47,19.32794373667432,1.5558589633035877,0.012801702127659612,6.9551630602087125e-06,0.2024643478260869,0.06374651815500945,2.9696969696969697,1,1,0,0,0
187,neuron_084.smr,96.39845762467802,95.44554455445545,-1.1157246833209968,1.5906934266377952,8.41337660737028,0.01014054054054054,5.007278419617032,43.94358509023687,0.46829882838348363,1,36.69125920502563,1.1523341523341555,0.007440000000000335,0.0,,,2.9696969696969697,1,1,0,0,0
188,neuron_053.smr,19.428793471925395,19.235668789808916,0.17696422052692762,-1.0443465308903022,11.559033196946054,0.04948185430463576,3.3404435495111287,12.859569186568468,1.2387926079589782,14,5.350631550029273,1.737424659572881,0.03453714285714285,3.3844506122447626e-05,0.49990153846153834,0.2366249906745561,2.484848484848485,1,1,0,0,0
189,neuron_047.smr,50.065869154112576,49.93377483443709,0.7723683930305217,0.6417132103380254,29.27046919739315,0.019332553191489358,12.992640200752664,194.9927218925423,2.2210526236829327,37,17.42285667567136,1.4427278501111855,0.012797837837837828,4.236622352082083e-06,0.1831511111111111,0.33286336578765424,2.9696969696969697,1,1,0,0,0
190,neuron_046.smr,51.80305964267633,51.59609120521173,0.8881107792942172,0.8637977793504787,8.7321916230711,0.019265170239596466,2.3931078914839325,14.193424248994564,0.5699622206667178,29,18.132867965225856,1.0798862241926492,0.014319999999999949,4.8578206896559096e-06,0.30798857142857144,0.23698475278367342,2.9696969696969697,1,1,0,0,0
191,neuron_052.smr,32.10179186365494,32.0,0.20103011567154264,-1.265637933918168,18.28409090909091,0.031038404558404557,8.667227909858246,89.35862985952336,1.9415094843229836,27,10.33772639875447,1.7476579143245812,0.07293629629629633,0.0578924031122086,0.3275630769230768,0.4388615996213016,2.9696969696969697,1,1,0,0,0
192,neuron_085.smr,45.000891106754594,44.81481481481482,0.05149037678439464,-0.677606922953049,9.052953780226506,0.021820927152317877,2.3756096137633396,6.574251060670312,0.8225644735266425,13,15.362126597522611,1.4132724839583803,0.016960000000000006,2.0736000000001854e-06,0.37071999999999994,0.08817130560000003,2.9696969696969697,1,1,0,0,0
193,neuron_091.smr,93.00000000000001,92.16666666666667,-0.3075660121985741,0.5213379148107875,5.970765521398432,0.01069093525179856,2.3671786560580665,10.284442046196897,0.541287758528518,4,35.26208922172427,1.0998904580039601,0.008800000000000086,3.9039999999998147e-07,0.5602666666666666,0.5861373966222222,2.9696969696969697,1,1,0,0,0
194,neuron_244.smr,43.18974015019867,42.89340101522843,0.18245851882627637,-0.401340377027001,7.88766407352897,0.022958726415094333,2.457463394679561,10.73373222778598,0.7896943872270953,29,14.62907529904411,1.2971031872934777,0.01681724137931025,1.0986254458977685e-05,0.32715000000000005,0.13136953178571417,2.9696969696969697,1,1,0,0,0
195,neuron_250.smr,38.97196647847433,38.87323943661972,0.18362609563310608,1.4834771288152622,2.0687895488875276,0.025584661835748795,2.276907870328603,11.84899146254745,0.3216713338187189,0,,1.057873137719601,,,,,2.9696969696969697,1,1,0,0,0
196,neuron_278.smr,36.86999968869657,36.74757281553398,0.013930829408273693,-0.29897704295876615,2.5522950840697187,0.027100555555555555,0.9701549492451139,1.4491959901669658,0.3976960910079656,1,12.090569261141427,1.070956552284357,0.02100000000000002,0.0,,,2.9696969696969697,1,1,0,0,0
197,neuron_287.smr,38.610038610038615,38.389830508474574,0.30829087077603035,-0.7807433614187649,12.9346728027837,0.025870575221238933,2.6670378203195475,7.763166445719753,0.9381814263968028,14,12.78617725703867,1.5335255021481342,0.018250000000000034,1.2103299999999947e-05,0.326436923076923,0.1263539054366863,2.9696969696969697,1,1,0,0,0
198,neuron_293.smr,45.142857142857146,44.92857142857143,0.12510478853175813,-0.16388413424352688,3.926754485578015,0.02211555555555555,1.0483362756682653,0.9529830782795727,0.6172799073451233,11,15.419677877060856,1.1323889173351767,0.0154699999999999,1.672325454545408e-05,0.641193,0.224448531181,2.9696969696969697,1,1,0,0,0
199,neuron_330.smr,41.302879144487335,41.243781094527364,0.46466100173795427,-0.42687775830321817,18.39433712018916,0.024112717391304342,4.991087559809591,34.46246837827586,1.341734988897153,118,13.867822769910441,1.7052841153679192,0.015419576271186435,1.0492302362826324e-05,0.11293213675213674,0.03179933648346847,2.9696969696969697,1,1,0,0,0
200,neuron_324.smr,64.04664362459833,63.6,0.09176008709193036,-0.09210431005563713,7.563522012578616,0.015599450549450548,2.3222402235443536,9.227365153567339,0.7975176060859985,33,23.173766034771283,1.3032122430618691,0.010801212121212116,3.891337924701684e-06,0.2867353125,0.07760244039365236,2.9696969696969697,1,1,0,0,0
